Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-611105,"Respiratory electron transport",3,197,0.012122330933481017,0.6746814080676096,0.6746814080676096,4,47,0.002921250543849835,9606,Homo sapiens,"FH;NDUFA4;SLC25A11","","R-HSA-9866272;R-HSA-376851;R-HSA-9865663;R-HSA-163214"
R-HSA-9662361,"Sensory processing of sound by outer hair cells of the cochlea",1,64,0.003938219186511599,0.676499427755352,0.676499427755352,1,8,4.972341351233762E-4,9606,Homo sapiens,"KCNQ4","","R-HSA-9659554"
R-HSA-109606,"Intrinsic Pathway for Apoptosis",1,64,0.003938219186511599,0.676499427755352,0.676499427755352,2,63,0.003915718814096587,9606,Homo sapiens,"YWHAE","","R-HSA-139906;R-HSA-139899"
R-HSA-2173793,"Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",1,64,0.003938219186511599,0.676499427755352,0.676499427755352,1,51,0.0031698676114115232,9606,Homo sapiens,"STAT1","","R-HSA-9730967"
R-HSA-2980766,"Nuclear Envelope Breakdown",1,65,0.003999753861300843,0.6821651724376161,0.6821651724376161,2,13,8.080054695754863E-4,9606,Homo sapiens,"NUP210","","R-HSA-2990880;R-HSA-2990882"
R-HSA-9772572,"Early SARS-CoV-2 Infection Events",1,65,0.003999753861300843,0.6821651724376161,0.6821651724376161,5,74,0.00459941574989123,9606,Homo sapiens,"SDC1","","R-HSA-9694579;R-HSA-9694661;R-HSA-9699007;R-HSA-9697423;R-HSA-9698988"
R-HSA-68875,"Mitotic Prophase",2,134,0.008245646421758662,0.6836127663975524,0.6836127663975524,3,34,0.002113245074274349,9606,Homo sapiens,"NUP210;PPP2R1A","","R-HSA-2990880;R-HSA-2430552;R-HSA-2990882"
R-HSA-372790,"Signaling by GPCR",14,878,0.054027444464956005,0.6847481879368427,0.6847481879368427,76,394,0.024488781154826278,9606,Homo sapiens,"DGKD;ROCK2;PRKCE;ITSN1;ITPR1;KALRN;EGFR;GNAI2;PPP2R1A;GNB2;GNB3;KRAS;CCL16","","R-HSA-749448;R-HSA-425861;R-HSA-9036301;R-HSA-749454;R-HSA-749453;R-HSA-426240;R-HSA-749452;R-HSA-750988;R-HSA-167429;R-HSA-8982019;R-HSA-392206;R-HSA-167433;R-HSA-8982020;R-HSA-749446;R-HSA-8964614;R-HSA-112271;R-HSA-392212;R-HSA-751001;R-HSA-8964634;R-HSA-420883;R-HSA-8964241;R-HSA-2179387;R-HSA-8964242;R-HSA-750993;R-HSA-9036307;R-HSA-749456;R-HSA-9036308;R-HSA-751019;R-HSA-379044;R-HSA-8982703;R-HSA-8964271;R-HSA-139941;R-HSA-170666;R-HSA-9680443;R-HSA-381612;R-HSA-380073;R-HSA-170671;R-HSA-379048;R-HSA-751013;R-HSA-170674;R-HSA-751039;R-HSA-751027;R-HSA-751024;R-HSA-170686;R-HSA-744887;R-HSA-8982709;R-HSA-744886;R-HSA-201790;R-HSA-751029;R-HSA-392129;R-HSA-751040;R-HSA-139854;R-HSA-400586;R-HSA-169683;R-HSA-169680;R-HSA-373073;R-HSA-8964317;R-HSA-419166;R-HSA-9624014;R-HSA-398040;R-HSA-8964311;R-HSA-8964329;R-HSA-392295;R-HSA-8982637;R-HSA-392300;R-HSA-2179407;R-HSA-419049;R-HSA-167408;R-HSA-8964604;R-HSA-8982012;R-HSA-8964605;R-HSA-2179415;R-HSA-398193;R-HSA-8982640;R-HSA-167419;R-HSA-8964599"
R-HSA-9029569,"NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux",1,66,0.004061288536090087,0.6877320289343873,0.6877320289343873,2,40,0.0024861706756168812,9606,Homo sapiens,"KDM3A","","R-HSA-9024361;R-HSA-9024386"
R-HSA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",1,67,0.004122823210879331,0.693201717259452,0.693201717259452,19,30,0.001864628006712661,9606,Homo sapiens,"SDC1","","R-HSA-2076383;R-HSA-9941078;R-HSA-2076508;R-HSA-1667005;R-HSA-2024084;R-HSA-2076371;R-HSA-9792569;R-HSA-9792581;R-HSA-2024108;R-HSA-2022860;R-HSA-2022856;R-HSA-2076392;R-HSA-2022887;R-HSA-2024100;R-HSA-2076611;R-HSA-2076419;R-HSA-9953259;R-HSA-2022851;R-HSA-1678694"
R-HSA-191859,"snRNP Assembly",1,67,0.004122823210879331,0.693201717259452,0.693201717259452,2,6,3.7292560134253216E-4,9606,Homo sapiens,"NUP210","","R-HSA-191825;R-HSA-191830"
R-HSA-194441,"Metabolism of non-coding RNA",1,67,0.004122823210879331,0.693201717259452,0.693201717259452,2,6,3.7292560134253216E-4,9606,Homo sapiens,"NUP210","","R-HSA-191825;R-HSA-191830"
R-HSA-4085001,"Sialic acid metabolism",1,67,0.004122823210879331,0.693201717259452,0.693201717259452,1,21,0.0013052396046988625,9606,Homo sapiens,"ST8SIA5","","R-HSA-4084978"
R-HSA-1660662,"Glycosphingolipid metabolism",2,137,0.008430250446126393,0.695248893258237,0.695248893258237,2,49,0.0030455590776306794,9606,Homo sapiens,"ST8SIA5;GBA2","","R-HSA-1861788;R-HSA-9845587"
R-HSA-9845323,"Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,2,2,1.2430853378084405E-4,9606,Homo sapiens,"SMARCA2","","R-HSA-9845308;R-HSA-9727450"
R-HSA-5362517,"Signaling by Retinoic Acid",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,3,21,0.0013052396046988625,9606,Homo sapiens,"RARA","","R-HSA-9009817;R-HSA-5634103;R-HSA-5334854"
R-HSA-8943724,"Regulation of PTEN gene transcription",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,2,15,9.323140033563305E-4,9606,Homo sapiens,"PPARG","","R-HSA-8944104;R-HSA-8944099"
R-HSA-5693565,"Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,5,41,0.002548324942507303,9606,Homo sapiens,"CHEK2","","R-HSA-5683735;R-HSA-69891;R-HSA-5683792;R-HSA-5683774;R-HSA-5683801"
R-HSA-1660661,"Sphingolipid de novo biosynthesis",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,1,18,0.0011187768040275966,9606,Homo sapiens,"SAMD8","","R-HSA-8959462"
R-HSA-2894858,"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,1,21,0.0013052396046988625,9606,Homo sapiens,"NCSTN","","R-HSA-2220988"
R-HSA-2644606,"Constitutive Signaling by NOTCH1 PEST Domain Mutants",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,1,21,0.0013052396046988625,9606,Homo sapiens,"NCSTN","","R-HSA-2220988"
R-HSA-2644602,"Signaling by NOTCH1 PEST Domain Mutants in Cancer",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,1,21,0.0013052396046988625,9606,Homo sapiens,"NCSTN","","R-HSA-2220988"
R-HSA-2894862,"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,1,21,0.0013052396046988625,9606,Homo sapiens,"NCSTN","","R-HSA-2220988"
R-HSA-2644603,"Signaling by NOTCH1 in Cancer",1,68,0.004184357885668575,0.6985759276130512,0.6985759276130512,1,39,0.002424016408726459,9606,Homo sapiens,"NCSTN","","R-HSA-2220988"
R-HSA-162909,"Host Interactions of HIV factors",2,138,0.008491785120915635,0.6990484734466708,0.6990484734466708,6,54,0.0033563304120827896,9606,Homo sapiens,"NUP210;PIM1","","R-HSA-165043;R-HSA-180710;R-HSA-165047;R-HSA-180622;R-HSA-180687;R-HSA-180732"
R-HSA-69275,"G2/M Transition",3,205,0.012614608331794966,0.7004280519135064,0.7004280519135064,16,88,0.0054695754863571385,9606,Homo sapiens,"YWHAE;HSP90AB1;PPP2R1A","","R-HSA-380455;R-HSA-380294;R-HSA-380303;R-HSA-8853419;R-HSA-8852362;R-HSA-8856951;R-HSA-3000319;R-HSA-380311;R-HSA-4088141;R-HSA-380272;R-HSA-8856945;R-HSA-2574845;R-HSA-8853405;R-HSA-3000310;R-HSA-380283;R-HSA-2574840"
R-HSA-977606,"Regulation of Complement cascade",2,139,0.008553319795704879,0.7028088216136313,0.7028088216136313,7,44,0.0027347877431785693,9606,Homo sapiens,"C1S;CD46","","R-HSA-1006143;R-HSA-977615;R-HSA-9021306;R-HSA-8852481;R-HSA-8951486;R-HSA-977602;R-HSA-8852266"
R-HSA-5668914,"Diseases of metabolism",7,461,0.028367485077841363,0.7038547271142996,0.7038547271142996,15,209,0.012990241780098204,9606,Homo sapiens,"ECHS1;LARGE;GAA;SDC1;MAT1A;CYP19A1;ACACA","","R-HSA-3323184;R-HSA-6785668;R-HSA-9036289;R-HSA-3656254;R-HSA-5601849;R-HSA-4420365;R-HSA-9036729;R-HSA-3656261;R-HSA-3560804;R-HSA-9036285;R-HSA-3560802;R-HSA-3656257;R-HSA-9916717;R-HSA-5603087;R-HSA-3656267"
R-HSA-168325,"Viral Messenger RNA Synthesis",1,69,0.0042458925604578176,0.7038563208967772,0.7038563208967772,2,6,3.7292560134253216E-4,9606,Homo sapiens,"NUP210","","R-HSA-192627;R-HSA-192925"
R-HSA-112043,"PLC beta mediated events",1,69,0.0042458925604578176,0.7038563208967772,0.7038563208967772,2,32,0.0019889365404935047,9606,Homo sapiens,"ITPR1","","R-HSA-169683;R-HSA-169680"
R-HSA-211976,"Endogenous sterols",1,69,0.0042458925604578176,0.7038563208967772,0.7038563208967772,1,17,0.0010566225371371745,9606,Homo sapiens,"CYP19A1","","R-HSA-193060"
R-HSA-453274,"Mitotic G2-G2/M phases",3,207,0.012737677681373454,0.7066181862069203,0.7066181862069203,16,90,0.005593884020137983,9606,Homo sapiens,"YWHAE;HSP90AB1;PPP2R1A","","R-HSA-380455;R-HSA-380294;R-HSA-380303;R-HSA-8853419;R-HSA-8852362;R-HSA-8856951;R-HSA-3000319;R-HSA-380311;R-HSA-4088141;R-HSA-380272;R-HSA-8856945;R-HSA-2574845;R-HSA-8853405;R-HSA-3000310;R-HSA-380283;R-HSA-2574840"
R-HSA-983712,"Ion channel transport",3,207,0.012737677681373454,0.7066181862069203,0.7066181862069203,3,51,0.0031698676114115232,9606,Homo sapiens,"TTYH3;NEK4;ANO6","","R-HSA-2682349;R-HSA-2744242;R-HSA-2684901"
R-HSA-9918481,"Dengue Virus-Host Interactions",4,273,0.016798966217463542,0.7087672013704305,0.7087672013704305,4,59,0.0036671017465348997,9606,Homo sapiens,"HSP90AB1;C1S;UBR4;SDC1","","R-HSA-9920628;R-HSA-9920147;R-HSA-9920829;R-HSA-9920957"
R-HSA-6784531,"tRNA processing in the nucleus",1,70,0.004307427235247061,0.7090445292197527,0.7090445292197527,1,7,4.350798682329542E-4,9606,Homo sapiens,"NUP210","","R-HSA-6783483"
R-HSA-8852276,"The role of GTSE1 in G2/M progression after G2 checkpoint",1,70,0.004307427235247061,0.7090445292197527,0.7090445292197527,1,10,6.215426689042203E-4,9606,Homo sapiens,"HSP90AB1","","R-HSA-8852362"
R-HSA-9616222,"Transcriptional regulation of granulopoiesis",1,70,0.004307427235247061,0.7090445292197527,0.7090445292197527,2,27,0.0016781652060413948,9606,Homo sapiens,"RARA","","R-HSA-9634433;R-HSA-9617067"
R-HSA-9707616,"Heme signaling",1,70,0.004307427235247061,0.7090445292197527,0.7090445292197527,1,25,0.0015538566722605508,9606,Homo sapiens,"NCOA6","","R-HSA-1368065"
R-HSA-6790901,"rRNA modification in the nucleus and cytosol",1,71,0.004368961910036305,0.7141421563959975,0.7141421563959975,1,8,4.972341351233762E-4,9606,Homo sapiens,"UTP18","","R-HSA-6790906"
R-HSA-69615,"G1/S DNA Damage Checkpoints",1,71,0.004368961910036305,0.7141421563959975,0.7141421563959975,3,33,0.002051090807383927,9606,Homo sapiens,"CHEK2","","R-HSA-69685;R-HSA-349426;R-HSA-69608"
R-HSA-168898,"Toll-like Receptor Cascades",3,210,0.012922281705741185,0.7157198174066778,0.7157198174066778,35,217,0.01348747591522158,9606,Homo sapiens,"IRAK1;PPP2R1A;MAP2K7","","R-HSA-975118;R-HSA-975119;R-HSA-975180;R-HSA-937034;R-HSA-975115;R-HSA-937032;R-HSA-975878;R-HSA-975879;R-HSA-975111;R-HSA-166091;R-HSA-975106;R-HSA-166286;R-HSA-975874;R-HSA-166284;R-HSA-975134;R-HSA-937050;R-HSA-199959;R-HSA-9758604;R-HSA-166362;R-HSA-166363;R-HSA-937044;R-HSA-975188;R-HSA-975125;R-HSA-975122;R-HSA-168162;R-HSA-975852;R-HSA-975853;R-HSA-166119;R-HSA-450337;R-HSA-975142;R-HSA-450346;R-HSA-975139;R-HSA-975100;R-HSA-168184;R-HSA-975857"
R-HSA-9840309,"Glycosphingolipid biosynthesis",1,72,0.004430496584825549,0.7191507784332389,0.7191507784332389,1,15,9.323140033563305E-4,9606,Homo sapiens,"ST8SIA5","","R-HSA-9845587"
R-HSA-8963743,"Digestion and absorption",1,72,0.004430496584825549,0.7191507784332389,0.7191507784332389,1,30,0.001864628006712661,9606,Homo sapiens,"SLC5A1","","R-HSA-8932955"
R-HSA-351202,"Metabolism of polyamines",1,73,0.004492031259614793,0.7240719440133938,0.7240719440133938,2,18,0.0011187768040275966,9606,Homo sapiens,"PAOX","","R-HSA-141351;R-HSA-141348"
R-HSA-975634,"Retinoid metabolism and transport",1,73,0.004492031259614793,0.7240719440133938,0.7240719440133938,3,28,0.0017403194729318167,9606,Homo sapiens,"SDC1","","R-HSA-2404131;R-HSA-2423785;R-HSA-2429643"
R-HSA-446219,"Synthesis of substrates in N-glycan biosythesis",2,145,0.008922527844440342,0.7245589485840129,0.7245589485840129,2,52,0.0032320218783019453,9606,Homo sapiens,"PMM1;ST8SIA5","","R-HSA-4084978;R-HSA-446201"
R-HSA-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,74,0.004553565934404037,0.728907174964645,0.728907174964645,4,39,0.002424016408726459,9606,Homo sapiens,"HSD17B4","","R-HSA-193508;R-HSA-192331;R-HSA-193455;R-HSA-193535"
R-HSA-6782315,"tRNA modification in the nucleus and cytosol",1,74,0.004553565934404037,0.728907174964645,0.728907174964645,1,38,0.002361862141836037,9606,Homo sapiens,"TRMT11","","R-HSA-6786501"
R-HSA-5663220,"RHO GTPases Activate Formins",2,149,0.009168666543597317,0.7383022484214758,0.7383022484214758,7,27,0.0016781652060413948,9606,Homo sapiens,"PPP2R1A;SRF","","R-HSA-5666160;R-HSA-5666129;R-HSA-5666049;R-HSA-5665998;R-HSA-5666046;R-HSA-5666008;R-HSA-5666169"
R-HSA-3371497,"HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",1,76,0.004676635283982524,0.7383257888009036,0.7383257888009036,20,22,0.0013673938715892846,9606,Homo sapiens,"HSP90AB1","","R-HSA-9726580;R-HSA-9706837;R-HSA-5618099;R-HSA-5618098;R-HSA-9725885;R-HSA-9726621;R-HSA-5618110;R-HSA-9725855;R-HSA-5618105;R-HSA-5618073;R-HSA-5618107;R-HSA-5618085;R-HSA-9705925;R-HSA-9705926;R-HSA-9690534;R-HSA-5618080;R-HSA-5618093;R-HSA-9726509;R-HSA-3371503;R-HSA-9678925"
R-HSA-9662360,"Sensory processing of sound by inner hair cells of the cochlea",1,76,0.004676635283982524,0.7383257888009036,0.7383257888009036,1,7,4.350798682329542E-4,9606,Homo sapiens,"KCNQ4","","R-HSA-9659554"
R-HSA-6811442,"Intra-Golgi and retrograde Golgi-to-ER traffic",3,219,0.01347609377884438,0.7417178365733281,0.7417178365733281,8,48,0.0029834048107402573,9606,Homo sapiens,"TGOLN2;NBAS;IGF2R","","R-HSA-6811431;R-HSA-6814675;R-HSA-6811427;R-HSA-6814674;R-HSA-6814671;R-HSA-6811423;R-HSA-6814670;R-HSA-6814682"
R-HSA-389948,"Co-inhibition by PD-1",3,219,0.01347609377884438,0.7417178365733281,0.7417178365733281,3,61,0.0037914102803157435,9606,Homo sapiens,"STAT1;JAK1","","R-HSA-9909623;R-HSA-9931290;R-HSA-9909657"
R-HSA-167172,"Transcription of the HIV genome",1,77,0.004738169958771768,0.7429120852101656,0.7429120852101656,12,47,0.002921250543849835,9606,Homo sapiens,"TAF2","","R-HSA-9613490;R-HSA-167474;R-HSA-167136;R-HSA-167121;R-HSA-167477;R-HSA-9613498;R-HSA-167130;R-HSA-167113;R-HSA-167097;R-HSA-167118;R-HSA-167134;R-HSA-167484"
R-HSA-948021,"Transport to the Golgi and subsequent modification",3,220,0.013537628453633623,0.744487009694665,0.744487009694665,13,60,0.003729256013425322,9606,Homo sapiens,"SERPINA1;MGAT5;FUT3","","R-HSA-975916;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694527;R-HSA-5694428;R-HSA-204008;R-HSA-5694522;R-HSA-5694439;R-HSA-5693925;R-HSA-5694446;R-HSA-5694409;R-HSA-5694441"
R-HSA-428157,"Sphingolipid metabolism",3,220,0.013537628453633623,0.744487009694665,0.744487009694665,3,77,0.004785878550562496,9606,Homo sapiens,"SAMD8;ST8SIA5;GBA2","","R-HSA-1861788;R-HSA-9845587;R-HSA-8959462"
R-HSA-9711123,"Cellular response to chemical stress",4,288,0.017721986339302196,0.746979801975912,0.746979801975912,7,173,0.010752688172043012,9606,Homo sapiens,"NDUFA4;NCOA6;NUDT2;TXN2","","R-HSA-3322995;R-HSA-5696197;R-HSA-3323050;R-HSA-400143;R-HSA-9709406;R-HSA-163214;R-HSA-3697894"
R-HSA-204005,"COPII-mediated vesicle transport",1,78,0.004799704633561012,0.7474182749277003,0.7474182749277003,10,16,9.944682702467524E-4,9606,Homo sapiens,"SERPINA1","","R-HSA-5694439;R-HSA-5694418;R-HSA-203973;R-HSA-5694417;R-HSA-5694446;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-5694409;R-HSA-5694441"
R-HSA-195253,"Degradation of beta-catenin by the destruction complex",1,78,0.004799704633561012,0.7474182749277003,0.7474182749277003,12,23,0.0014295481384797065,9606,Homo sapiens,"PPP2R1A","","R-HSA-5229343;R-HSA-195283;R-HSA-195251;R-HSA-195280;R-HSA-195318;R-HSA-195287;R-HSA-195300;R-HSA-2130279;R-HSA-195275;R-HSA-195304;R-HSA-2130282;R-HSA-2130286"
R-HSA-75105,"Fatty acyl-CoA biosynthesis",1,78,0.004799704633561012,0.7474182749277003,0.7474182749277003,1,25,0.0015538566722605508,9606,Homo sapiens,"ACACA","","R-HSA-200555"
R-HSA-9840310,"Glycosphingolipid catabolism",1,78,0.004799704633561012,0.7474182749277003,0.7474182749277003,1,34,0.002113245074274349,9606,Homo sapiens,"GBA2","","R-HSA-1861788"
R-HSA-9018519,"Estrogen-dependent gene expression",2,153,0.009414805242754292,0.7514579169147328,0.7514579169147328,56,66,0.004102181614767854,9606,Homo sapiens,"HSP90AB1;ESR1","","R-HSA-9018505;R-HSA-9008267;R-HSA-9011981;R-HSA-9023884;R-HSA-8931981;R-HSA-9008271;R-HSA-9011983;R-HSA-9008270;R-HSA-9018497;R-HSA-9009536;R-HSA-9011971;R-HSA-9018499;R-HSA-9008258;R-HSA-9009541;R-HSA-9011975;R-HSA-9018503;R-HSA-9011997;R-HSA-9008285;R-HSA-9011985;R-HSA-9011984;R-HSA-9012000;R-HSA-9008315;R-HSA-8932020;R-HSA-8932021;R-HSA-8932033;R-HSA-8932037;R-HSA-9009371;R-HSA-9012315;R-HSA-9012319;R-HSA-9018334;R-HSA-8954207;R-HSA-9038161;R-HSA-9038163;R-HSA-9018325;R-HSA-8954199;R-HSA-1254386;R-HSA-9011949;R-HSA-8932076;R-HSA-9011950;R-HSA-8954208;R-HSA-9023840;R-HSA-9009378;R-HSA-1254392;R-HSA-9011941;R-HSA-9023845;R-HSA-9038052;R-HSA-8932070;R-HSA-9023846;R-HSA-9009533;R-HSA-9011966;R-HSA-9011952;R-HSA-9023859;R-HSA-8932084;R-HSA-9023861;R-HSA-9023860;R-HSA-9009526"
R-HSA-3906995,"Diseases associated with O-glycosylation of proteins",1,79,0.004861239308350256,0.7518457523157192,0.7518457523157192,1,9,5.593884020137983E-4,9606,Homo sapiens,"LARGE","","R-HSA-6785668"
R-HSA-5625740,"RHO GTPases activate PKNs",1,79,0.004861239308350256,0.7518457523157192,0.7518457523157192,1,20,0.0012430853378084406,9606,Homo sapiens,"YWHAE","","R-HSA-75016"
R-HSA-9856649,"Transcriptional and post-translational regulation of MITF-M expression and activity",1,79,0.004861239308350256,0.7518457523157192,0.7518457523157192,1,37,0.002299707874945615,9606,Homo sapiens,"YWHAE","","R-HSA-9926479"
R-HSA-174143,"APC/C-mediated degradation of cell cycle proteins",1,79,0.004861239308350256,0.7518457523157192,0.7518457523157192,1,40,0.0024861706756168812,9606,Homo sapiens,"CDC14A","","R-HSA-174124"
R-HSA-453276,"Regulation of mitotic cell cycle",1,79,0.004861239308350256,0.7518457523157192,0.7518457523157192,1,40,0.0024861706756168812,9606,Homo sapiens,"CDC14A","","R-HSA-174124"
R-HSA-8978934,"Metabolism of cofactors",1,80,0.004922773983139499,0.7561958875497274,0.7561958875497274,3,34,0.002113245074274349,9606,Homo sapiens,"SPR","","R-HSA-1475414;R-HSA-1497869;R-HSA-1497853"
R-HSA-159236,"Transport of Mature mRNA derived from an Intron-Containing Transcript",1,81,0.0049843086579287425,0.7604700270365873,0.7604700270365873,3,4,2.486170675616881E-4,9606,Homo sapiens,"NUP210","","R-HSA-75097;R-HSA-75096;R-HSA-75098"
R-HSA-3108214,"SUMOylation of DNA damage response and repair proteins",1,81,0.0049843086579287425,0.7604700270365873,0.7604700270365873,4,24,0.0014917024053701287,9606,Homo sapiens,"NUP210","","R-HSA-3000348;R-HSA-3000399;R-HSA-5228508;R-HSA-3000411"
R-HSA-1445148,"Translocation of SLC2A4 (GLUT4) to the plasma membrane",1,81,0.0049843086579287425,0.7604700270365873,0.7604700270365873,2,15,9.323140033563305E-4,9606,Homo sapiens,"YWHAE","","R-HSA-1454689;R-HSA-1445149"
R-HSA-5663084,"Diseases of carbohydrate metabolism",1,81,0.0049843086579287425,0.7604700270365873,0.7604700270365873,1,44,0.0027347877431785693,9606,Homo sapiens,"GAA","","R-HSA-9036729"
R-HSA-381119,"Unfolded Protein Response (UPR)",2,156,0.009599409267122024,0.7609486779803845,0.7609486779803845,13,99,0.006153272422151781,9606,Homo sapiens,"ATF6B","","R-HSA-1791163;R-HSA-8874145;R-HSA-381026;R-HSA-1791121;R-HSA-381135;R-HSA-8874122;R-HSA-1791082;R-HSA-420818;R-HSA-8874162;R-HSA-1791150;R-HSA-1791107;R-HSA-8874138;R-HSA-8874137"
R-HSA-1428517,"Aerobic respiration and respiratory electron transport",5,361,0.022214017598916988,0.7625683562438261,0.7625683562438261,8,117,0.007272049226179377,9606,Homo sapiens,"FH;NDUFA4;SUCLG2;SLC25A11","","R-HSA-9854405;R-HSA-9866272;R-HSA-376851;R-HSA-70982;R-HSA-9865663;R-HSA-163214;R-HSA-9854984;R-HSA-71775"
R-HSA-9013694,"Signaling by NOTCH4",1,82,0.005045843332717986,0.7646694938253811,0.7646694938253811,1,20,0.0012430853378084406,9606,Homo sapiens,"NCSTN","","R-HSA-9604294"
R-HSA-418594,"G alpha (i) signalling events",6,428,0.02633684080979632,0.7657341990051634,0.7657341990051634,28,74,0.00459941574989123,9606,Homo sapiens,"PPP2R1A;GNB2;ITPR1;GNB3;CCL16;GNAI2","","R-HSA-392129;R-HSA-749454;R-HSA-167429;R-HSA-8982019;R-HSA-392206;R-HSA-167433;R-HSA-8982020;R-HSA-112271;R-HSA-392212;R-HSA-169683;R-HSA-751001;R-HSA-169680;R-HSA-420883;R-HSA-8964242;R-HSA-749456;R-HSA-8964311;R-HSA-8964329;R-HSA-8982637;R-HSA-170666;R-HSA-380073;R-HSA-170671;R-HSA-170674;R-HSA-167408;R-HSA-8982012;R-HSA-8982640;R-HSA-167419;R-HSA-170686;R-HSA-201790"
R-HSA-2029482,"Regulation of actin dynamics for phagocytic cup formation",2,158,0.009722478616700512,0.7671006740246715,0.7671006740246715,3,24,0.0014917024053701287,9606,Homo sapiens,"HSP90AB1;MYO9B","","R-HSA-419644;R-HSA-2029476;R-HSA-419645"
R-HSA-9640148,"Infection with Enterobacteria",3,229,0.014091440526736816,0.768357957869687,0.768357957869687,1,82,0.005096649885014606,9606,Homo sapiens,"LAMA5;LAMB2","","R-HSA-9638589"
R-HSA-674695,"RNA Polymerase II Pre-transcription Events",1,83,0.00510737800750723,0.7687955880112743,0.7687955880112743,3,17,0.0010566225371371745,9606,Homo sapiens,"TAF2","","R-HSA-75856;R-HSA-75862;R-HSA-73946"
R-HSA-917937,"Iron uptake and transport",1,83,0.00510737800750723,0.7687955880112743,0.7687955880112743,3,33,0.002051090807383927,9606,Homo sapiens,"LCN2","","R-HSA-5229273;R-HSA-5246444;R-HSA-5671707"
R-HSA-6806667,"Metabolism of fat-soluble vitamins",1,83,0.00510737800750723,0.7687955880112743,0.7687955880112743,3,33,0.002051090807383927,9606,Homo sapiens,"SDC1","","R-HSA-2404131;R-HSA-2423785;R-HSA-2429643"
R-HSA-1980143,"Signaling by NOTCH1",1,84,0.005168912682296474,0.772849587132306,0.772849587132306,3,39,0.002424016408726459,9606,Homo sapiens,"NCSTN","","R-HSA-1980109;R-HSA-157353;R-HSA-1980112"
R-HSA-9020591,"Interleukin-12 signaling",1,84,0.005168912682296474,0.772849587132306,0.772849587132306,4,56,0.0034806389458636334,9606,Homo sapiens,"JAK1","","R-HSA-8950448;R-HSA-8950354;R-HSA-8950757;R-HSA-8952807"
R-HSA-9024446,"NR1H2 and NR1H3-mediated signaling",1,85,0.005230447357085718,0.7768327465594558,0.7768327465594558,2,60,0.003729256013425322,9606,Homo sapiens,"KDM3A","","R-HSA-9024361;R-HSA-9024386"
R-HSA-166658,"Complement cascade",2,163,0.010030151990646729,0.78188291592478,0.78188291592478,11,75,0.004661570016781652,9606,Homo sapiens,"C1S;CD46","","R-HSA-1006143;R-HSA-977615;R-HSA-166753;R-HSA-9021306;R-HSA-8852481;R-HSA-8951486;R-HSA-173626;R-HSA-166792;R-HSA-977602;R-HSA-173631;R-HSA-8852266"
R-HSA-9958825,"Activation of STAT3 by cadherin engagement",1,87,0.0053535167066642055,0.7845914592737573,0.7845914592737573,9,33,0.002051090807383927,9606,Homo sapiens,"JAK1","","R-HSA-9958871;R-HSA-1112514;R-HSA-1067651;R-HSA-1067688;R-HSA-9958878;R-HSA-9958877;R-HSA-1067659;R-HSA-1067646;R-HSA-1112510"
R-HSA-9659379,"Sensory processing of sound",1,87,0.0053535167066642055,0.7845914592737573,0.7845914592737573,1,13,8.080054695754863E-4,9606,Homo sapiens,"KCNQ4","","R-HSA-9659554"
R-HSA-69242,"S Phase",2,166,0.01021475601501446,0.7903530800166434,0.7903530800166434,2,55,0.0034184846789732117,9606,Homo sapiens,"MCM8;ORC3L","","R-HSA-68944;R-HSA-169461"
